DataTransacao,Cliente,TipoTransacao,Valor_Transacoes,Bandeira,Aprovado
2025-11-20 18:49:29,Cliente 3,Estorno,1824.0,Amex,Não
2025-10-02 03:22:53,Cliente 5,Fraude,770.12,Elo,Sim
2025-05-09 17:15:14,Cliente 7,Compra,1554.89,Visa,Não
2025-08-16 18:39:17,Cliente 10,Compra,3743.23,Amex,Não
2025-11-12 07:35:58,Cliente 9,Saque,3383.64,MasterCard,Sim
2025-12-19 11:42:31,Cliente 10,Saque,50.09,Visa,Sim
2025-11-17 01:04:04,Cliente 7,Compra,1927.06,Amex,Não
2025-09-13 15:30:22,Cliente 7,Saque,1464.64,Visa,Não
2025-10-24 23:56:56,Cliente 4,Estorno,4924.64,MasterCard,Não
2025-05-11 03:30:41,Cliente 5,Saque,1347.04,Visa,Não
2025-02-04 14:31:55,Cliente 3,Compra,4328.92,MasterCard,Sim
2025-06-28 10:01:31,Cliente 7,Fraude,3299.79,MasterCard,Sim
2025-02-04 16:00:38,Cliente 3,Estorno,228.46,Amex,Sim
2025-03-25 19:55:11,Cliente 10,Fraude,3780.33,MasterCard,Não
2025-11-18 00:04:55,Cliente 8,Estorno,1402.29,Visa,Não
2025-06-17 02:48:45,Cliente 2,Fraude,251.87,Visa,Não
2025-11-12 00:00:47,Cliente 4,Compra,4860.53,Elo,Sim
2025-03-07 02:26:31,Cliente 1,Saque,1651.85,Amex,Sim
2025-09-12 17:00:56,Cliente 10,Fraude,2769.51,Amex,Não
2025-05-20 23:52:34,Cliente 1,Fraude,1969.61,Amex,Não
2025-09-16 08:38:08,Cliente 8,Compra,1213.07,Elo,Sim
2025-12-16 02:07:17,Cliente 1,Fraude,2668.63,Visa,Sim
2025-07-24 15:18:19,Cliente 9,Compra,4931.4,MasterCard,Sim
2025-07-02 13:16:56,Cliente 2,Estorno,4335.28,Visa,Sim
2025-03-14 03:29:35,Cliente 5,Fraude,3853.46,MasterCard,Não
2025-01-14 22:21:36,Cliente 7,Fraude,1114.07,Amex,Não
2025-12-29 15:49:58,Cliente 5,Compra,1942.21,Visa,Não
2025-07-14 14:54:33,Cliente 9,Saque,427.23,MasterCard,Não
2025-05-16 17:34:22,Cliente 6,Estorno,1370.85,Visa,Sim
2025-01-10 12:23:20,Cliente 5,Fraude,3046.68,Visa,Sim
2025-08-26 03:06:27,Cliente 2,Saque,695.94,Amex,Sim
2025-01-20 01:02:38,Cliente 10,Compra,4117.7,MasterCard,Não
2025-12-02 03:36:11,Cliente 1,Saque,2226.08,MasterCard,Sim
2025-05-15 07:24:22,Cliente 1,Fraude,1354.53,Elo,Não
2025-01-30 10:37:57,Cliente 1,Fraude,3635.15,MasterCard,Não
2025-08-10 04:11:19,Cliente 10,Estorno,1127.15,Visa,Sim
2025-05-18 20:42:44,Cliente 6,Saque,3898.87,Amex,Sim
2025-12-03 20:13:30,Cliente 9,Estorno,680.63,Amex,Não
2025-04-04 08:00:26,Cliente 4,Compra,4131.09,Amex,Sim
2025-12-16 01:49:20,Cliente 6,Estorno,304.62,MasterCard,Sim
2025-03-01 08:12:11,Cliente 4,Saque,1123.24,Visa,Sim
2025-09-02 18:03:22,Cliente 2,Estorno,4174.06,MasterCard,Não
2025-06-29 21:04:33,Cliente 4,Saque,3258.7,Elo,Sim
2025-04-30 11:30:42,Cliente 3,Estorno,4857.16,MasterCard,Não
2025-12-11 10:44:47,Cliente 8,Fraude,3544.96,Amex,Não
2025-03-03 06:08:40,Cliente 5,Compra,3908.19,Visa,Sim
2025-12-18 16:56:43,Cliente 7,Estorno,671.67,Visa,Não
2025-10-09 20:29:48,Cliente 10,Compra,3240.89,MasterCard,Sim
2025-06-26 16:55:23,Cliente 7,Compra,2520.22,Elo,Não
2025-11-24 21:11:13,Cliente 6,Compra,4634.66,Amex,Não
2025-11-16 08:24:03,Cliente 6,Saque,2033.68,Elo,Não
2025-12-04 04:50:16,Cliente 10,Estorno,4033.56,Amex,Não
2025-09-12 11:47:58,Cliente 4,Compra,4620.5,Visa,Sim
2025-02-02 14:22:05,Cliente 9,Estorno,2487.74,Visa,Sim
2025-06-18 00:13:44,Cliente 2,Estorno,1949.19,MasterCard,Não
2025-10-18 07:29:35,Cliente 5,Compra,4015.92,Amex,Não
2025-07-04 13:32:53,Cliente 3,Compra,725.82,Elo,Sim
2025-07-19 14:09:06,Cliente 10,Saque,579.22,Amex,Não
2025-01-18 10:06:15,Cliente 4,Estorno,3590.99,Amex,Não
2025-02-08 03:02:27,Cliente 1,Fraude,3846.15,MasterCard,Não
2025-05-19 04:03:20,Cliente 6,Compra,4151.53,Visa,Não
2025-02-02 17:35:20,Cliente 4,Saque,4167.17,MasterCard,Sim
2025-03-22 05:02:47,Cliente 3,Compra,798.34,Amex,Sim
2025-01-05 14:41:28,Cliente 6,Saque,1407.14,Amex,Sim
2025-02-06 01:13:57,Cliente 10,Compra,2225.91,MasterCard,Não
2025-04-02 20:36:43,Cliente 7,Saque,4025.08,MasterCard,Não
2025-10-18 07:32:38,Cliente 7,Compra,1380.11,Amex,Sim
2025-06-18 09:01:16,Cliente 5,Saque,3937.38,Amex,Sim
2025-09-21 12:04:00,Cliente 6,Saque,2429.68,Visa,Sim
2025-03-04 14:35:17,Cliente 7,Estorno,2878.16,Elo,Não
2025-10-16 00:08:25,Cliente 6,Compra,1349.06,Amex,Não
2025-06-09 03:05:35,Cliente 3,Fraude,349.26,Visa,Não
2025-08-08 10:32:52,Cliente 1,Estorno,1116.12,Elo,Não
2025-04-15 04:25:10,Cliente 5,Estorno,4195.59,Visa,Não
2025-02-17 15:39:08,Cliente 7,Saque,1524.2,Visa,Não
2025-01-09 07:25:05,Cliente 10,Saque,1176.36,Elo,Não
2025-08-06 20:39:52,Cliente 2,Saque,967.77,Visa,Sim
2025-10-09 12:32:11,Cliente 7,Saque,1110.56,Visa,Sim
2025-07-13 01:55:50,Cliente 1,Compra,1117.35,MasterCard,Sim
2025-03-11 18:58:40,Cliente 6,Compra,270.83,Elo,Não
2025-10-13 08:47:40,Cliente 8,Fraude,2515.9,Visa,Não
2025-11-22 03:14:34,Cliente 1,Fraude,4998.3,Amex,Sim
2025-03-11 23:38:08,Cliente 10,Estorno,2930.51,MasterCard,Sim
2025-01-17 00:50:19,Cliente 8,Saque,1307.48,Elo,Sim
2025-04-18 07:59:29,Cliente 7,Saque,4296.37,MasterCard,Não
2025-06-06 10:55:20,Cliente 3,Compra,3168.46,Elo,Sim
2025-04-10 20:26:46,Cliente 7,Saque,677.0,MasterCard,Sim
2025-12-27 05:18:25,Cliente 7,Compra,1182.62,Visa,Sim
2025-05-23 20:20:44,Cliente 3,Compra,3142.81,MasterCard,Não
2025-07-27 01:26:11,Cliente 5,Compra,2140.26,Amex,Não
2025-04-10 09:10:37,Cliente 8,Fraude,4448.02,MasterCard,Não
2025-08-11 21:02:05,Cliente 3,Fraude,2111.49,Visa,Sim
2025-01-19 00:32:46,Cliente 7,Saque,2088.99,Elo,Não
2025-04-06 07:48:52,Cliente 9,Compra,2810.42,Elo,Sim
2025-03-21 03:02:26,Cliente 6,Fraude,2083.79,Amex,Sim
2025-02-12 13:02:20,Cliente 5,Estorno,3242.56,Elo,Sim
2025-10-19 10:17:55,Cliente 2,Compra,1588.21,Amex,Não
2025-03-16 22:38:13,Cliente 4,Estorno,657.37,MasterCard,Sim
2025-01-08 08:19:41,Cliente 5,Fraude,3893.19,MasterCard,Sim
2025-10-12 15:07:51,Cliente 9,Saque,3561.99,Amex,Não
2025-10-07 07:13:38,Cliente 8,Compra,4854.12,Visa,Não
2025-01-11 12:18:11,Cliente 3,Saque,1422.37,Visa,Não
2025-05-26 15:36:18,Cliente 2,Saque,1647.29,Elo,Sim
2025-10-20 00:24:36,Cliente 7,Saque,2232.59,Elo,Sim
2025-03-13 13:02:40,Cliente 6,Compra,4289.08,MasterCard,Sim
2025-07-16 07:42:14,Cliente 4,Fraude,2643.15,Elo,Sim
2025-11-07 08:33:16,Cliente 1,Estorno,2171.5,MasterCard,Não
2025-08-20 07:18:13,Cliente 2,Compra,2106.72,Amex,Não
2025-11-18 13:10:06,Cliente 10,Compra,4612.77,Amex,Sim
2025-10-01 20:50:52,Cliente 7,Fraude,4041.83,Amex,Sim
2025-08-29 01:07:43,Cliente 1,Fraude,2080.05,Visa,Não
2025-06-06 00:50:53,Cliente 3,Compra,1675.0,Amex,Sim
2025-10-24 03:55:01,Cliente 5,Compra,763.48,Visa,Não
2025-07-31 04:49:46,Cliente 6,Estorno,3540.35,Elo,Não
2025-05-08 02:57:22,Cliente 1,Saque,4656.32,MasterCard,Sim
2025-03-27 19:56:59,Cliente 7,Fraude,2711.29,MasterCard,Sim
2025-03-13 10:03:49,Cliente 7,Compra,3889.31,Elo,Sim
2025-10-01 14:18:23,Cliente 6,Fraude,953.45,MasterCard,Sim
2025-12-01 13:40:04,Cliente 1,Saque,1044.47,MasterCard,Não
2025-02-17 03:39:31,Cliente 4,Saque,1832.16,MasterCard,Não
2025-05-20 12:20:26,Cliente 6,Compra,950.32,Amex,Não
2025-09-26 13:03:51,Cliente 4,Compra,206.77,Amex,Não
2025-12-28 00:22:24,Cliente 10,Fraude,4474.25,Elo,Não
2025-03-07 10:56:14,Cliente 7,Estorno,2809.3,Amex,Sim
2025-11-24 12:52:06,Cliente 6,Fraude,4045.12,MasterCard,Não
2025-10-05 23:34:12,Cliente 1,Fraude,1762.88,Amex,Não
2025-09-04 06:21:45,Cliente 6,Compra,4332.86,Elo,Sim
2025-08-21 20:46:49,Cliente 6,Fraude,3840.6,Visa,Sim
2025-04-22 05:54:59,Cliente 6,Fraude,2789.96,Elo,Sim
2025-02-09 11:48:28,Cliente 4,Estorno,4488.37,Amex,Não
2025-02-02 09:41:17,Cliente 1,Saque,2033.06,Amex,Sim
2025-03-25 16:06:20,Cliente 10,Fraude,2908.91,Amex,Não
2025-07-12 15:05:02,Cliente 4,Estorno,355.19,Visa,Sim
2025-10-10 01:20:22,Cliente 1,Estorno,760.88,Elo,Não
